Id,Date,latitude,longitude,PK_SiteClass,ClassName,SiteName,Description,FK_Site,Elevation
387,x10/29/2014,31.37235778,-110.8000172,1d92d64e-5d0d-4a4a-b0b0-a7d849f2ad66,Holding Pasture,03-05-03-00353-004-C04,,f080f3c5-0a08-443a-bdfc-ac2aef848256,
388,x10/24/2014,31.47897841,-110.8062339,5fe28bea-84c1-4478-9dde-a8764b8e4565,Lower 3R Pasture,03-05-03-00324-005-C07,,c4ce8805-6844-423f-b495-ddbe16f5579f,
389,x11/9/2011,32.46349819,-110.2195435,0647e1f6-02f0-4517-be37-a8a0503c6e03,Bass Canyon Pasture,03-05-04-00438-38A-K01B,,68c1fe7f-e598-49f5-b1d6-31f65f8756c9,5140
390,x11/9/2011,32.45340195,-110.2163218,0647e1f6-02f0-4517-be37-a8a0503c6e03,Bass Canyon Pasture,03-05-04-00438-38A-K02B,,0d1f5c41-cb84-4a6e-98e8-5849a483cddf,5581
391,x10/17/2020,32.44093451,-110.6754919,b829498c-279f-4a1e-9dde-a96789884bc9,Edgar Canyon Pasture,03-05-05-00505-002-C04,From Shapefile,0f51dc84-2375-4079-bd08-8a11085bba01,
392,x10/17/2020,32.44709664,-110.6149027,b829498c-279f-4a1e-9dde-a96789884bc9,Edgar Canyon Pasture,03-05-05-00505-002-C05,From Shapefile,906c7f4d-7380-4509-822b-90e6b646d211,
393,x11/17/2014,31.37400235,-110.4493339,60568f68-b714-40d7-b428-a9ff4627ee9a,Sundown Pasture,03-05-03-00307-003-C03,,5819f66d-3ec7-4069-8bfe-2eb3f77a9a41,5350
394,x9/21/2012,31.35917743,-110.4928866,89246e0d-ec61-4bcf-b650-aa15aee3ee91,Parker Pasture,03-05-03-00326-001-C04,,dc83ce9b-0afa-410f-ac62-8205d271b571,
395,x9/15/2010,31.76550921,-109.3315163,0f7a13c6-dbd5-4356-bd55-aa15ec096d1e,Brushy Pasture,03-05-01-00114-144-C01,T1,12e54693-966b-4c82-8d13-7b7765ce1f57,5648
396,x9/22/2020,31.99250608,-109.2670366,cc0be8c1-11cd-4676-8999-aa3429059e10,Hilltop Pasture,03-05-01-00149-495-C04,From Shapefile,4542419d-6fa1-40e0-afa1-5cdf44b7126f,
397,x12/7/2010,32.58545656,-110.772361,686f0f46-1eec-4a3d-a88f-aa57d518d2ae,Dodge Pasture,03-05-05-00503-003-C06,,a623dac2-2a37-4930-988c-0a588cd7ae87,5100
398,x10/16/2020,32.80864846,-110.0423609,ea0668c5-6e0e-4af6-8324-aa6bbed14998,Lower Tripp Pasture,03-05-04-00411-11D-K01,From Shapefile,35564e16-662d-4848-9cd5-f1b83a476279,
399,x9/20/2012,32.63568526,-109.9316968,1139c744-2fe5-4a62-80ab-aacc175678d4,Lower Pasture,03-05-04-00413-13B-K02,,4cdcee0e-8d41-4ab7-9e36-e9ec6f746866,5189
400,x9/22/2020,31.73439299,-109.238677,1aa681f0-152b-4d16-a1b0-ab05385739f1,Lower Brushy Pasture,03-05-01-00117-178-C03,From Shapefile,7e24f15f-2c6d-4d74-9271-fd8f2d9337b8,
401,x10/17/2020,32.5304919,-110.7070739,bec31a56-722f-47db-9c3e-ab0cba7de639,Peppersauce Pasture,03-05-05-00508-002-C03,From Shapefile,7561f375-815f-4e41-acbd-1a3277423308,
402,x10/17/2020,32.56889291,-110.7183481,bec31a56-722f-47db-9c3e-ab0cba7de639,Peppersauce Pasture,03-05-05-00508-002-C04,From Site Notes,26cd271b-5b07-4c80-88e3-e4835af2b608,
403,x10/17/2020,32.52080045,-110.7020051,bec31a56-722f-47db-9c3e-ab0cba7de639,Peppersauce Pasture,03-05-05-00508-002-C06,From Shapefile,800bb6f5-c7f2-4805-b2ea-e7e5212318ca,
404,x10/17/2020,31.53255231,-110.4727385,26302b33-d7c8-459b-a149-ac4131b721ea,Farosa Pasture,03-05-03-00328-007-C02,From Shapefile,7717888b-daf1-40f5-83f1-3d822759d926,
405,x10/17/2020,32.31154128,-110.6168689,6577ade4-0a03-47a7-98f7-ac7d46f2e626,Race Track Pasture,03-05-05-00502-005-C05,From Shapefile,ad61f7ca-abf2-469e-a198-ff3ada6c3bdb,
406,x10/13/2010,31.52717461,-110.7391217,baf658ee-8941-4128-b9a4-ac92ddc12784,North Red Mountain Pasture,03-05-03-00325-002-C01,,63c389ae-8e7a-4c25-8fa0-5734f930700c,4350
407,x9/30/2011,31.57799324,-110.5812966,f1485ea0-2f1c-4be9-b7c7-addc6ef03712,Mack Wood Pasture,03-05-03-00334-011-C05,,7a4d7e3f-f2c8-48c8-9bd7-ca884a9ebada,5136
408,x1/11/2011,32.47624051,-110.208781,8e16ee22-df7b-4154-8c77-ae54acc46c3c,Pasture 2,03-05-04-00437-37B-K02,,e5cb432f-5130-41b1-8019-2a1b45ab41ad,
409,x9/23/2009,31.89606674,-110.4029557,a426c51c-f34e-4386-b427-ae9d03cc907d,Lower Trask Pasture,03-05-03-00306-002-C01,,efbe0bff-b1b6-4e88-8c6f-714cb1277a3c,
410,x9/23/2009,31.91146636,-110.4086417,a426c51c-f34e-4386-b427-ae9d03cc907d,Lower Trask Pasture,03-05-03-00306-002-C04,,37a0bfd6-a547-49a9-b855-f7ffaaaa448c,
411,x10/29/2014,31.36559086,-110.7833965,9c5151fc-05a1-4ebd-af2a-af111acc4b59,Mesquital Pasture,03-05-03-00353-005-C05,,d16ee49e-9927-4ba7-88e2-f059706c525e,
412,x10/21/2009,31.79331315,-110.7574227,6466bcb6-f16b-4cac-9d8a-b129077d7845,Deering Spring South Pasture,03-05-02-00238-002-P03,,e07d5179-d127-471a-aab0-c2731c370a07,5296
413,x9/19/2020,31.98327005,-109.9695765,8499bcb9-7c54-4bdf-9ec7-b14e08e4592a,Middle Pasture,03-05-01-00156-561-C02,From Shapefile,4298ede2-bf8b-43d8-bdb5-5d6a7e96ad7d,
414,x9/19/2020,31.39216544,-109.0275405,0055cb31-45c2-402b-848b-b163e93147ae,Chulla Pasture,03-05-01-00143-435-C03,From Shapefile,b531e032-77e9-4e13-88e9-435e98a0944f,
415,x10/17/2020,31.45455753,-110.8207878,d43b5f1f-229b-41ee-9d3d-b1c8ecfd0001,Lower Mowry Pasture,03-05-03-00342-007-C02,From Site Notes,e585a329-f3c9-4850-901f-a55cbffa4b3d,
416,x10/15/2020,31.78469727,-110.7221986,6fad9472-7e90-4de2-aeef-b1f57c092434,Home Pasture,03-05-02-00236-011-P01,,13aa6ddc-147c-4764-95e1-94cfa1242a1a,5046
417,x9/19/2020,31.99574737,-109.9697016,1317dec7-e553-4280-b6c5-b1fb4ce24366,North Pasture,03-05-01-00156-562-C04,From Shapefile,b2cd60ab-3ab9-4e12-892b-1ac378ac6fc8,
418,x10/16/2020,32.74125847,-110.3298853,55b5936f-a803-4fb6-b17a-b2958035c6a1,Lower Bottle Canyon Pasture,03-05-04-00427-27B-K01,From Sahpefile,43a6c5fd-9d42-4a61-804f-02770581290e,
419,x9/19/2020,31.88528162,-109.429942,5ff3a1fb-860c-48c9-b11b-b2ce73a3e769,Rock Creek Pasture,03-05-01-00103-303-C01,From Shapefile,a15a22bb-8314-47c7-81d5-38a36c7a6a58,
420,x9/19/2020,31.89743186,-109.4277268,5ff3a1fb-860c-48c9-b11b-b2ce73a3e769,Rock Creek Pasture,03-05-01-00103-303-C02,From Shapefile,6d886cbf-87ed-415b-90a9-033cb2effc39,5150
421,x1/11/2011,32.4845548,-110.204036,668306e6-bbe6-43fc-a46e-b36c76aec77e,Pasture 1,03-05-04-00437-37A-K01,,4e68576a-4ab4-4c28-a38e-526a6ad57870,
422,x9/23/2009,31.48682683,-110.5690899,6fb47b16-62b7-489e-a858-b38b0d7a06d7,East Pasture,03-05-03-00347-007-C02,start,82dffaeb-6402-4a15-a428-7eda9aa99364,5110
423,x9/21/2020,31.44846277,-109.0259406,c4116e81-1299-47bf-8656-b3fa311e3d33,Stewart Pasture,03-05-01-00136-006-C03,From Shapefile,4f2b8f9d-c6fe-4e3d-97d1-76b3c4682607,
424,x9/30/2009,31.52349307,-110.7136319,828f11ce-fdf1-492b-8807-b4c13defb542,South Lewis Pasture,03-05-03-00325-002-C01,,dea0cabe-814d-4fd7-8361-847a51379d4e,
425,x10/17/2011,32.56585543,-109.7937182,d166b247-b7a0-43f4-a9f6-b4f3c407a42c,North Pasture,03-05-04-00418-18F-K01,,18b641ba-18dc-423e-84e2-dd1a44206c8c,
426,x9/22/2020,31.92294701,-109.3730043,e69ded15-5aca-4b0c-b245-b67cf8aafa82,Fife Pasture,03-05-01-00105-503-C03,From Shapefile,09b7c26e-aac1-4125-a0d1-f4304d0da07c,
427,x9/20/2012,32.65628492,-109.919808,91c16ae3-5f49-484e-9802-b761fd5728dc,Upper Pasture,03-05-04-00413-13A-K03,,511f5763-7ab8-4ab9-b495-ce794612a511,6082
428,x10/5/2011,32.58971823,-109.8421338,ad2d4d2e-23c9-4d64-bf93-b804c59b20c9,Shake Pasture,03-05-04-00418-18C-K01,,c8b200c4-11eb-4158-8d20-70f304fa22ab,
429,x9/18/2020,31.87738837,-109.2114371,691d5f71-68f3-4a6b-97a3-b8964968c9d3,Basin Pasture,03-05-01-00107-703-C05,From Shapefile,a9a45ab1-d94a-45fc-b0df-b8bb9d2866c1,
430,x9/19/2020,31.8581366,-109.9641109,f9256231-dc9a-4bc0-b2d5-b8eb768e7581,East Pasture,03-05-01-00155-556-C01,From Shapefile,ca597f23-b5a3-4b67-ba22-d5c14bd44ff5,
431,x10/17/2020,32.32482017,-110.6608517,2eab9ac1-aa53-4c4c-8e19-b91b060d95ca,West Spring Pasture,03-05-05-00502-004-C06,From Shapefile,929e4639-92ed-49af-8dcc-6ef8271c40fb,
432,x11/10/2010,32.02107817,-109.988679,cf1b6e80-d3ee-405f-a15f-ba37bd8da848,Far East Pasture,03-05-01-00152-524-C01,,5d876089-0d84-473e-8588-8ab0e7cb8f6e,4785
433,x9/22/2020,31.82936294,-109.1229836,ac4726a2-a506-4552-8aad-baa5d5b077ef,Sulphur Draw Pasture,03-05-01-00163-110-C01,From Site Notes,8cb16540-947b-4f9e-98c2-f9e51c451820,4835
434,x9/22/2020,31.84235767,-109.1233967,ac4726a2-a506-4552-8aad-baa5d5b077ef,Sulphur Draw Pasture,03-05-01-00163-110-C02,T1,f68ec0be-9a85-4bed-9127-c8b9bded8251,4721
435,x9/22/2020,31.83797088,-109.1262432,ac4726a2-a506-4552-8aad-baa5d5b077ef,Sulphur Draw Pasture,03-05-01-00163-110-C03,T1,e3bedad5-1c5d-4a3a-b3f2-944944a807ef,4724
436,x10/17/2020,31.40957211,-110.6474074,908b9dc3-ab1b-4a1c-bd66-bad13c01c1ad,Seven Pasture,03-05-03-00345-008-C05,From Shapefile,0a108aaf-4273-4aa0-80b5-a36e07626df8,
437,x11/21/2016,31.60742297,-109.0335435,45272cb2-6a5e-4b55-b640-baeeca0cc7e6,Lower Deer Creek Pasture,03-05-01-00129-292-C03,From Shapefile,28dd0f7b-91d9-4232-a137-d935892fc277,5095
438,x9/23/2010,32.79408692,-109.9486451,562bf384-99d0-42a8-94c0-baef645bc908,Nuttall Pasture,03-05-04-00411-11B-K01,,395ee662-43db-44b2-80b8-35f2399ec83b,
439,x10/16/2020,32.66565988,-110.3203082,a709576f-12ab-4fed-b36e-bb0e459d73b1,Upper Sycamore Pasture,03-05-04-00429-29D-K01,From Shapefile,6743bb80-9f6a-4dc4-af48-e622ff8d5632,
440,x9/19/2020,31.71445734,-109.1776619,3c6caecd-325f-4326-953d-bb3060b0d7e3,Lower Jackwood Pasture,03-05-01-00119-192-C02,From Shapefile,6dd12ac9-b5b9-40b4-b292-1bf9fe37779f,
441,x9/19/2020,31.70735196,-109.1797318,3c6caecd-325f-4326-953d-bb3060b0d7e3,Lower Jackwood Pasture,03-05-01-00119-192-C03,From Shapefile,b0392a61-bfde-4de9-b16c-646a85b858e5,
442,x9/21/2020,31.92768972,-109.2240651,93013fa1-ad13-4f45-886d-bb6cd93ab261,Paradise Pasture,03-05-01-00102-203-C04,T1,8804f650-4044-4b3a-bdaf-fe64513fcc9c,5685
443,x9/22/2020,31.78327405,-109.4151097,d9187d14-613b-4770-b520-bccab662314b,Headquarters Pasture,03-05-01-00114-150-C01,From Shapefile,ff14d8af-426a-48d5-b2b8-4406a90dab7a,
444,x11/21/2011,32.31556052,-110.0565082,a82245ba-968c-46c0-960b-bd9660f7dfe3,Rocky Pasture,03-05-04-00449-49A-K01,,6a177a2b-7f79-4c12-9fd7-a7b3e3086d97,
445,x1/11/2011,32.49639738,-110.2109357,de56f8f8-d618-45bd-8c6f-bddd1562d1b6,South Ash Pasture,03-05-04-00436-36A-K01,,a8e04ae9-41fd-4c25-b912-9ca0b9274c19,
446,x10/17/2020,31.43011332,-110.7150525,63d12f81-c291-4874-a8b4-bdfa1d9bb12e,Harristeen Pasture,03-05-03-00342-009-C06,From Shapefile,ad96ad58-9aeb-4805-b5e5-4dc1cc1594bc,
447,x10/17/2020,31.36435906,-110.6673866,03f11761-e173-4825-8b06-be07f5d86023,Duquesne Pasture,03-05-03-00342-002-C03,From Site Notes,6f67bb20-66a0-4e30-9a7b-9772d712d4a1,
448,x10/15/2020,31.48407954,-111.2797414,fdd5f342-b778-408f-a7c4-be466f8a4698,Cemetary Pasture,03-05-02-00206-002-C01,From Shapefile,ae7207ee-c0ff-4466-9e03-92eee709ef74,
449,x9/19/2020,31.92979934,-109.4170114,3839f80c-70e7-4a9d-9638-bee9160fa6ce,Witch Creek Pasture,03-05-01-00103-302-C03,From Shapefile,e2816edb-8116-4a33-8b9c-b403758ddf9e,
450,x10/17/2020,31.39384711,-110.3644419,119fd5df-44fd-419b-92e3-bfb38b0fafac,Wakefield Pasture,03-05-03-00326-028-C04,From Shapefile,30c181b9-54fd-47c6-9f3d-62597a1d87f2,
451,x10/16/2020,32.54487912,-110.2174238,d310cfa4-319c-47b2-88b3-bfd25a9019ad,Buckskin Pasture,03-05-04-00434-34B-K01,,3316cdb7-33bd-478f-91c2-3f9c46a6789d,
452,x8/28/2013,31.38544936,-110.3871209,d8be98af-8622-4c9d-ad01-c12e4174ea8a,Lone Mountain Pasture,03-05-03-00326-027-C04,,bbe69293-5877-4000-8ab6-1e43de1fa990,
453,x10/16/2020,32.75682802,-109.8376809,59c7573c-99d2-4084-b2b7-c224195300b8,Hawk Hollow Pasture,03-05-04-00414-001-K01,From Shapefile,c67d69c3-79c6-41c9-8ddd-713c7ac2a134,
454,x9/28/2011,31.48026045,-111.4461455,82d3199a-b958-4925-8335-c34a0eda0a37,Cumero Pasture,03-05-02-00203-001-C01A,C1A,9fca48bf-2471-4bb5-a12a-a8f1d7d83c21,3810
455,x9/28/2011,31.46669731,-111.449418,82d3199a-b958-4925-8335-c34a0eda0a37,Cumero Pasture,03-05-02-00203-001-C02A,C2A,f745f92e-1b1f-4439-a539-a6b51757e327,3780
456,x10/17/2020,32.53827977,-110.8315005,ab09e9f3-176f-40e3-9c4a-c363558e2af9,Rancheria Pasture,03-05-05-00513-001-C01,From shapefile,08fefe04-3971-433a-a598-4e37c7d56dd4,
457,x10/17/2020,32.54574679,-110.8365243,ab09e9f3-176f-40e3-9c4a-c363558e2af9,Rancheria Pasture,03-05-05-00513-001-C02,From Shapefile,a3b0ae1f-7b2d-4147-931a-3eb2a15e54d9,
458,x2/28/2006,31.51316866,-111.4100414,cea19516-21c4-445d-8293-c36fb8d590dc,La Mina Pasture,03-05-02-00202-002-C05A,C5A,8988103e-f4df-4a4c-8885-968b44fc035d,4220
459,x9/24/2009,31.33971202,-110.686448,98e30ee1-2d69-4711-9dbf-c4abe5fbb17e,West Pasture,03-05-03-00346-001-C02,,ca67043d-0bce-468a-b461-9546a30241c8,5270
460,x10/31/2011,32.76742941,-110.1228536,b3343cd8-4b49-400f-9486-c520c0421441,Cedar Springs Pasture,03-05-04-00409-09A-K02,,8ee7dea8-4b96-4155-aa02-85176b0a279f,5053
461,x1/6/2011,32.530756,-110.2179509,0594f202-fa69-4409-b281-c58980b176db,Little Bull Tank Pasture,03-05-04-00434-34D-K01,,61a75ae8-982d-4c60-896f-2d9b61ed6d8a,
462,x9/19/2020,31.68640119,-109.3700036,8afa16b3-0ad3-4d9d-b11f-c5daa91706f3,Bruno Pasture,03-05-01-00123-236-C01,From Site Notes,2a628d8c-5f02-455e-a112-735b204216db,6013
463,x10/16/2020,32.39135803,-110.1457409,79305492-479a-4600-af4d-c651f29d7538,Rockhouse Pasture,03-05-04-00445-45A-K01,From Shapefile,a19eb388-ec25-414a-9add-129f760f2345,
464,x10/16/2020,32.40674758,-110.1364829,79305492-479a-4600-af4d-c651f29d7538,Rockhouse Pasture,03-05-04-00445-45A-K02,From Shapefile,0a42e8c6-7b09-4d7f-8bf0-22f4ac0cfa20,
465,x10/16/2020,32.99279394,-110.3026124,5fdeb511-fe25-4828-98c6-c6bb5fac56ad,North Pasture,03-05-04-00403-03B-K01,From Shapefile,d0ddb3d6-7d4c-405d-838e-335ff6717b39,
466,x10/11/2011,31.8293745,-110.3927548,ea9d96f2-32d1-4983-90e1-c6c356a27475,Glenn Pasture,03-05-03-00306-007-C02,,22942b1a-c7b9-4e71-a8f0-f4bc04e12555,
467,x10/17/2020,31.49724698,-110.4659765,2182696a-9a7b-43cd-9227-c6cb288f6336,Korn Pasture,03-05-03-00327-004-C01,From Shapefile,7a09ef27-a121-46db-b3e8-48aa868b8e80,
468,x9/19/2020,31.4995613,-109.051807,99bf486b-c849-48f8-95be-c7141f6cc668,Cottonwood Pasture,03-05-01-00138-382-C01,From Shapefile,8d4aec64-047a-4c5b-ad47-5f882c725bcc,5308
469,x10/19/2009,31.83183319,-110.6966422,abfb6e44-2f6c-4f1e-82ee-c762c15aafc4,East Highway Pasture,03-05-02-00234-003-C04,,fa62b981-5648-443a-99db-0c37d8e23fb7,4647
470,x9/22/2020,32.0346055,-109.3026062,90fad8b0-1c6c-4bd2-8662-c82039b13f17,Indian Creek Pasture,03-05-01-00149-494-C01,From Shapefile,d02b9c1f-2358-4a9c-a9b3-f8321bac8ccd,
471,x9/22/2020,32.07344365,-109.3634688,eba3518c-09f4-46a6-8423-c8a5edbbe620,Buckhorn Pasture,03-05-01-00148-484-C02,From Shapefile,a8d0e9d0-5ca3-4b7c-8f7e-64fde6403af2,
472,x10/15/2020,31.80229805,-110.7055811,8b9760ab-0842-49fa-8b72-c9aca320bfe2,Buck Pasture,03-05-02-00236-016-C04,,15473593-2c36-4740-b108-1108fa2e6689,5132
473,x11/24/2009,31.40716639,-111.1006122,ea3159d5-628d-40cd-92c6-ca13fc958599,Bellota East Pasture,03-05-02-00215-005-C04,,8876ab61-9e28-4245-b0ac-fa540761dfd2,
474,x11/29/2012,32.86282342,-110.3012907,2674244f-fc29-427a-9dab-cbe487745bf2,Laurel Canyon Pasture,03-05-04-00401-01A-K02,,c4b756e9-3de7-4eaf-a846-4ea7ddb1c2cd,4536
475,x11/29/2012,32.87101824,-110.2766739,2674244f-fc29-427a-9dab-cbe487745bf2,Laurel Canyon Pasture,03-05-04-00401-01A-K03,,4d99f648-83af-4806-9801-303423b9ed8d,4938
476,x7/14/2007,31.92852275,-110.0294567,a9f1b1b9-6a52-4976-84d3-ccaf2caa956a,Stronghold Pasture,03-05-01-00154-541-C03,From Shapefile,874d13fe-e59c-4b73-979c-40b91c043ad2,
477,x9/22/2020,31.93222597,-110.0020934,a9f1b1b9-6a52-4976-84d3-ccaf2caa956a,Stronghold Pasture,03-05-01-00154-541-C04,From Shapefile,c02f1527-93a0-4db6-9d32-a3cabab26ae3,
478,x11/9/2010,31.8865077,-109.3866703,fcbfff76-edd9-44a7-bc4d-cd1d8a0c2c14,Upper Rock Pasture,03-05-01-00105-503-C01,,e2837e5b-aa92-40ba-896f-6a1c2c6077ab,5500
479,x9/22/2020,31.89827,-109.3633727,fcbfff76-edd9-44a7-bc4d-cd1d8a0c2c14,Upper Rock Pasture,03-05-01-00105-503-C02,From Shapefile,2bdd0c76-9e6f-4313-89bc-6523916f0e5f,
480,x10/17/2020,32.15964324,-110.3884005,4eba284a-393d-4309-b2e4-ce4c0c631427,Redrock Pasture ?????,03-05-05-00518-???-T01 ?????,From shapefile,bccf3b76-2ee3-4a50-991d-71bc921a083f,
481,x10/18/2011,32.46062333,-109.8201473,de56ea2e-6b8b-4b15-a7a0-ced4bf3631f0,West Pasture,03-05-04-00420-20A-K03,,1b545659-8701-4db4-8846-eee271857e70,
482,x10/6/2011,31.60347337,-110.6441909,0d349238-2913-4764-9f39-cf5e2383c4f6,Papago Pasture,03-05-03-00334-005-C04,,e55741d5-b4e6-47f2-a57b-8489796719b1,
483,x9/22/2020,31.97650507,-109.2272418,c4b378cf-4707-4bc5-9188-cfbe7111ce28,Lower Jhus Pasture,03-05-01-00149-491-C02,From Shapefile,0a0377e4-1788-459f-908c-886d84a56c27,
484,x9/22/2020,31.96246801,-109.2232265,c4b378cf-4707-4bc5-9188-cfbe7111ce28,Lower Jhus Pasture,03-05-01-00149-491-C05,From Shapefile,6621cfb8-7046-4091-b232-8fcf8be8280c,
485,x10/27/2009,32.01310491,-110.0117527,b1d85239-aca0-4c68-8000-d01e7d8b1111,East Pasture,03-05-01-00152-522-C02,Start T1,b3a7dc55-9b9b-4874-87f8-f3f8601e284e,4917
486,x10/16/2020,32.70707284,-110.3439365,8bbc714d-e16c-4c8f-ade1-d0691b346d0d,Upper Bottle Canyon Pasture,03-05-04-00427-27A-K01,From Shapefile,addc4c6e-f25e-43f2-9396-9df97cc8c335,
487,x9/27/2011,31.53112498,-111.4094879,eee820fe-34d2-4982-bd80-d0e9f16d942c,Carona Pasture,03-05-02-00202-004-C02,,ade1573a-a5cf-4117-aa64-4a2ae2b8ed34,4125
488,x9/27/2011,31.54436233,-111.4004538,eee820fe-34d2-4982-bd80-d0e9f16d942c,Carona Pasture,03-05-02-00202-004-C04,,5a027eba-9637-4c6b-a530-28348bbdf3c1,
489,x11/26/2014,31.47761458,-110.5041768,e629d81e-eba4-4a8d-908c-d1ec5c872138,Mountain Pasture,03-05-03-00339-008-C01,,6386f716-2627-469d-891c-3f6ced86cba7,
490,x9/19/2020,31.44682103,-108.9779555,00dfd435-fdf4-4751-ae5f-d25fdb3db9df,Buckhorn Pasture,03-05-01-00137-377-C04,From Shapefile,d76f075d-20a7-4277-9c5f-f64347a048f4,
491,x9/19/2020,31.48806628,-108.9437961,00dfd435-fdf4-4751-ae5f-d25fdb3db9df,Buckhorn Pasture,03-05-01-00137-377-K01,From Shapefile,57d0a989-3c29-4cf2-b354-aa960e9977cd,
492,x9/19/2020,31.47955201,-108.9522654,00dfd435-fdf4-4751-ae5f-d25fdb3db9df,Buckhorn Pasture,03-05-01-00137-377-K02,From Shapefile,af76a7cc-64a9-4ac6-9811-00f2d777de63,
493,x10/17/2020,32.33427155,-110.6187495,b76d7479-f2b4-4a4b-bba8-d3484d77b706,Government Trap Pasture,03-05-05-00502-006-C07,From Shapefile,a83d0271-9f76-4bd8-955c-3b5f7dc1b0c9,
494,x9/22/2009,31.81304547,-110.3687515,40deadb2-1960-4f35-b27f-d3cd08ef332e,Mescal Pasture,03-05-03-00318-001-C01,,107ddbd4-bf29-4838-9269-f0c1e82105f5,4801
495,x10/17/2020,31.77729853,-110.3923877,40deadb2-1960-4f35-b27f-d3cd08ef332e,Mescal Pasture,03-05-03-00318-001-C02,From Shapefile,394e047c-eb53-4642-bf27-fd71881178fb,5158
496,x10/17/2020,31.74844472,-110.4112428,40deadb2-1960-4f35-b27f-d3cd08ef332e,Mescal Pasture,03-05-03-00318-001-C03,From shapefile,f7d432f6-3c15-4ec8-b5ca-3e47fc1446f2,
497,x10/17/2020,31.76313492,-110.4671375,40deadb2-1960-4f35-b27f-d3cd08ef332e,Mescal Pasture,03-05-03-00318-001-C04,From shapefile,ebeee8d2-d4f8-4d82-a7d8-ace4c686cc59,
498,x10/17/2020,31.75096478,-110.448181,40deadb2-1960-4f35-b27f-d3cd08ef332e,Mescal Pasture,03-05-03-00318-001-C05,From Shapefile,02267ffb-aa6e-4388-8cb6-7ec217326861,
499,x10/17/2020,31.81276035,-110.3993189,40deadb2-1960-4f35-b27f-d3cd08ef332e,Mescal Pasture,03-05-03-00318-001-C07,From Shapefile,1f449dad-5627-4b79-a6bd-65eb4d7f9521,
500,x11/18/2010,32.87480293,-110.1472167,e1ca24ed-bea8-4506-a9d5-d425312f50e8,Dark Canyon Pasture,03-05-04-00406-06C-K01,,0853f9e7-0cb8-4b51-a610-053f65fd3391,
501,x10/16/2020,32.74817385,-110.3948295,5336abb9-41f7-4530-ba9d-d4581adddbcc,Middle Pasture,03-05-04-00425-25B-K01,From Shapefile,b0d30e80-d4b4-47ba-af04-aa405a9437b7,
502,x10/17/2020,31.89521551,-110.444023,75bdbb67-5f47-4471-b921-d4fb693fabdf,Wildcat Pasture,03-05-03-00302-003-C02,From Shapefile,981d8db0-c381-4012-a184-079390efaea9,
503,x10/18/2020,31.44808034,-110.6540304,47da7173-429b-4f4d-b052-d52d14a0123a,Dunham Pasture,03-05-03-00338-001-C03,From Shapefile,4d6f5201-acee-4c38-9d0f-214e21e29cbf,
504,x9/19/2020,31.70123522,-109.1885239,34d2669b-9c2d-4951-8c66-d6c571e113e9,Old Farm Pasture,03-05-01-00119-194-C01,From Shapefile,3b62def2-6496-44c0-ba10-eb617b3b7350,
505,x1/2/2004,31.41908968,-110.421127,9e620103-e0ec-4ddb-b605-d6fb69e784a9,Peterson Pasture,03-05-03-00326-018-C01,,c600f6a1-3910-4cad-9520-f9c6073c14d1,
506,x10/17/2020,31.42731442,-110.7023083,76c668eb-43e6-463f-be43-d94fa02677f5,Upper Mowry Pasture,03-05-03-00342-010-C04,From Shapefile,bf9db19b-980b-48a5-8794-80dd8042d020,
507,x11/2/2010,31.91342617,-110.7115211,c2c05a13-2152-41cc-ba8b-d9bbd0da9ecc,Fagan Pasture,03-05-02-00231-002-C02A,,83ca8ddf-80b4-420e-af83-a95f0a2df32b,4452
508,x9/19/2020,31.74739193,-109.1771753,3268f53c-4f11-4612-80e2-da1abfc9d1a3,Upper Jackwood Pasture,03-05-01-00119-191-C05,From Shapefile,0b989941-aa51-4393-9df3-5286efd4fd54,
509,x10/16/2020,32.40968959,-110.0793183,10c39bc6-8b7d-4211-83e7-da922cdfdd2e,Riley Peak Pasture,03-05-04-00446-46A-K01,From Shapefile,d8edcf6d-3362-45d8-9d01-fc7cdd2a07c8,
510,x9/19/2020,31.7670219,-109.1798523,a49386d0-d6cd-4b82-8e80-db90f6d75524,Red Hill Pasture,03-05-01-00118-182-C03,From Shapefile,8e95e7e4-e416-4a4c-9cb2-8674440e7298,
511,x11/28/2012,31.76808591,-109.1766746,a49386d0-d6cd-4b82-8e80-db90f6d75524,Red Hill Pasture,03-05-01-00118-182-C04,From Shapefile,9094f85e-b9ee-4a1d-971f-ce068f818b8e,5000
512,x10/9/2018,31.73135649,-110.8951227,57f45b9a-a8d3-4293-aa5b-dbee6dfb4cd3,Madera Pasture,03-05-02-00243-002-C01A,,9a78f4bd-ccc7-446b-abb3-c09725f1cf7e,4575
513,x10/15/2020,31.74080364,-110.8962522,57f45b9a-a8d3-4293-aa5b-dbee6dfb4cd3,Madera Pasture,03-05-02-00243-002-C02A,,6d21f8b2-89f7-42e4-90bd-1b6de4a592b4,4207
514,x9/20/2010,31.33902936,-110.9841159,52794a5a-0f40-4298-8a2f-dc64ca56d20a,Triangle Pasture,03-05-02-00219-002-C02,,31325b72-d130-4633-8ed0-a4087b2c8105,
515,x9/27/2010,31.60826963,-110.7944859,37a7413b-d02f-4161-8493-dc6d15192aa7,Tempoal Pasture,03-05-02-00250-003-P02,,d14fb87d-5889-40e4-b4d6-c7e2285e74dd,
